path,label
dataset/train/sedan/sedan-front (1637).jpg,sedan
dataset/train/crossover/crossover-front (319).jpg,crossover
dataset/train/crossover/crossover-front (200).jpg,crossover
dataset/train/pickup-truck/pickup-back (118).jpg,pickup-truck
dataset/train/pickup-truck/pickup-front (149).jpg,pickup-truck
dataset/train/crossover/crossover-back (325).jpg,crossover
dataset/train/motorcycle/1_BICYCLE_13-04-08-194.jpg,motorcycle
dataset/train/sedan/sedan-front (1346).jpg,sedan
dataset/train/sedan/sedan-front (1852).jpg,sedan
dataset/train/sedan/sedan-back (325).jpg,sedan
dataset/train/sedan/sedan-front (210).jpg,sedan
dataset/train/van/van-front (223).jpg,van
dataset/train/crossover/crossover-front (160).jpg,crossover
dataset/train/truck/truck-front (118).jpg,truck
dataset/train/crossover/crossover-front (114).jpg,crossover
dataset/train/sedan/sedan-back (1983).jpg,sedan
dataset/train/crossover/crossover-front (355).jpg,crossover
dataset/train/sedan/sedan-front (1731).jpg,sedan
dataset/train/van/van-front (204).jpg,van
dataset/train/hatchback/hatchback-back (337).jpg,hatchback
dataset/train/hatchback/hatchback-back (229).jpg,hatchback
dataset/train/truck/truck-front (32).jpg,truck
dataset/train/motorcycle/1_BICYCLE_16-42-33-085.jpg,motorcycle
dataset/train/sedan/sedan-back (804).jpg,sedan
dataset/train/van/van-front (166).jpg,van
dataset/train/sedan/sedan-back (2043).jpg,sedan
dataset/train/truck/truck-back (114).jpg,truck
dataset/train/truck/truck-front (138).jpg,truck
dataset/train/pickup-truck/pickup-back (278).jpg,pickup-truck
dataset/train/hatchback/hatchback-back (492).jpg,hatchback
dataset/train/truck/truck-back (91).jpg,truck
dataset/train/crossover/crossover-front (126).jpg,crossover
dataset/train/crossover/crossover-front (224).jpg,crossover
dataset/train/van/van-front (17).jpg,van
dataset/train/bus/bus-front (13).jpg,bus
dataset/train/hatchback/hatchback-back (6).jpg,hatchback
dataset/train/hatchback/hatchback-back (265).jpg,hatchback
dataset/train/crossover/crossover-back (154).jpg,crossover
dataset/train/crossover/crossover-back (114).jpg,crossover
dataset/train/sedan/sedan-front (1226).jpg,sedan
dataset/train/sedan/sedan-front (293).jpg,sedan
dataset/train/sedan/sedan-back (2264).jpg,sedan
dataset/train/truck/truck-back (8).jpg,truck
dataset/train/pickup-truck/pickup-front (202).jpg,pickup-truck
dataset/train/sedan/sedan-front (135).jpg,sedan
dataset/train/sedan/sedan-back (1817).jpg,sedan
dataset/train/crossover/crossover-back (337).jpg,crossover
dataset/train/crossover/crossover-back (284).jpg,crossover
dataset/train/hatchback/hatchback-front (27).jpg,hatchback
dataset/train/sedan/sedan-front (1529).jpg,sedan
dataset/train/crossover/crossover-back (344).jpg,crossover
dataset/train/sedan/sedan-front (149).jpg,sedan
dataset/train/crossover/crossover-front (242).jpg,crossover
dataset/train/sedan/sedan-front (279).jpg,sedan
dataset/train/sedan/sedan-front (1564).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_14-59-09-645.jpg,motorcycle
dataset/train/hatchback/hatchback-front (141).jpg,hatchback
dataset/train/sedan/sedan-front (1663).jpg,sedan
dataset/train/sedan/sedan-back (2421).jpg,sedan
dataset/train/bus/bus-back (14).jpg,bus
dataset/train/sedan/sedan-front (1923).jpg,sedan
dataset/train/crossover/crossover-back (335).jpg,crossover
dataset/train/sedan/sedan-back (1013).jpg,sedan
dataset/train/sedan/sedan-front (1291).jpg,sedan
dataset/train/hatchback/hatchback-front (296).jpg,hatchback
dataset/train/sedan/sedan-front (1351).jpg,sedan
dataset/train/crossover/crossover-back (139).jpg,crossover
dataset/train/sedan/sedan-front (1063).jpg,sedan
dataset/train/sedan/sedan-front (1576).jpg,sedan
dataset/train/sedan/sedan-front (377).jpg,sedan
dataset/train/van/van-front (241).jpg,van
dataset/train/sedan/sedan-front (1612).jpg,sedan
dataset/train/sedan/sedan-back (2417).jpg,sedan
dataset/train/sedan/sedan-back (2490).jpg,sedan
dataset/train/pickup-truck/pickup-front (106).jpg,pickup-truck
dataset/train/crossover/crossover-back (237).jpg,crossover
dataset/train/sedan/sedan-front (1624).jpg,sedan
dataset/train/sedan/sedan-front (1539).jpg,sedan
dataset/train/sedan/sedan-front (187).jpg,sedan
dataset/train/crossover/crossover-front (196).jpg,crossover
dataset/train/sedan/sedan-front (1046).jpg,sedan
dataset/train/sedan/sedan-front (411).jpg,sedan
dataset/train/pickup-truck/pickup-back (180).jpg,pickup-truck
dataset/train/sedan/sedan-front (1829).jpg,sedan
dataset/train/pickup-truck/pickup-back (20).jpg,pickup-truck
dataset/train/sedan/sedan-front (1395).jpg,sedan
dataset/train/sedan/sedan-back (2525).jpg,sedan
dataset/train/sedan/sedan-back (1509).jpg,sedan
dataset/train/sedan/sedan-front (1266).jpg,sedan
dataset/train/hatchback/hatchback-front (20).jpg,hatchback
dataset/train/crossover/crossover-front (27).jpg,crossover
dataset/train/pickup-truck/pickup-back (23).jpg,pickup-truck
dataset/train/van/van-front (194).jpg,van
dataset/train/hatchback/hatchback-back (194).jpg,hatchback
dataset/train/sedan/sedan-front (1324).jpg,sedan
dataset/train/hatchback/hatchback-front (41).jpg,hatchback
dataset/train/sedan/sedan-front (1779).jpg,sedan
dataset/train/sedan/sedan-back (2452).jpg,sedan
dataset/train/hatchback/hatchback-front (244).jpg,hatchback
dataset/train/sedan/sedan-back (2312).jpg,sedan
dataset/train/crossover/crossover-back (349).jpg,crossover
dataset/train/van/van-front (100).jpg,van
dataset/train/sedan/sedan-back (1).jpg,sedan
dataset/train/sedan/sedan-front (1034).jpg,sedan
dataset/train/sedan/sedan-front (1863).jpg,sedan
dataset/train/crossover/crossover-back (187).jpg,crossover
dataset/train/sedan/sedan-back (2).jpg,sedan
dataset/train/crossover/crossover-front (18).jpg,crossover
dataset/train/sedan/sedan-front (1191).jpg,sedan
dataset/train/sedan/sedan-front (37).jpg,sedan
dataset/train/sedan/sedan-front (506).jpg,sedan
dataset/train/crossover/crossover-back (107).jpg,crossover
dataset/train/hatchback/hatchback-back (372).jpg,hatchback
dataset/train/sedan/sedan-front (271).jpg,sedan
dataset/train/sedan/sedan-front (1322).jpg,sedan
dataset/train/sedan/sedan-front (1002).jpg,sedan
dataset/train/hatchback/hatchback-back (338).jpg,hatchback
dataset/train/van/van-front (245).jpg,van
dataset/train/hatchback/hatchback-back (14).jpg,hatchback
dataset/train/van/van-back (3).jpg,van
dataset/train/sedan/sedan-back (1970).jpg,sedan
dataset/train/sedan/sedan-front (1901).jpg,sedan
dataset/train/hatchback/hatchback-front (159).jpg,hatchback
dataset/train/crossover/crossover-back (224).jpg,crossover
dataset/train/pickup-truck/pickup-front (224).jpg,pickup-truck
dataset/train/van/van-back (31).jpg,van
dataset/train/hatchback/hatchback-back (447).jpg,hatchback
dataset/train/van/van-back (106).jpg,van
dataset/train/sedan/sedan-back (2325).jpg,sedan
dataset/train/van/van-front (209).jpg,van
dataset/train/sedan/sedan-front (1625).jpg,sedan
dataset/train/sedan/sedan-back (2562).jpg,sedan
dataset/train/hatchback/hatchback-front (212).jpg,hatchback
dataset/train/hatchback/hatchback-back (8).jpg,hatchback
dataset/train/pickup-truck/pickup-back (157).jpg,pickup-truck
dataset/train/sedan/sedan-back (2922).jpg,sedan
dataset/train/pickup-truck/pickup-back (260).jpg,pickup-truck
dataset/train/pickup-truck/pickup-back (48).jpg,pickup-truck
dataset/train/crossover/crossover-back (119).jpg,crossover
dataset/train/sedan/sedan-front (1142).jpg,sedan
dataset/train/sedan/sedan-front (1141).jpg,sedan
dataset/train/crossover/crossover-back (77).jpg,crossover
dataset/train/crossover/crossover-front (272).jpg,crossover
dataset/train/sedan/sedan-back (1781).jpg,sedan
dataset/train/crossover/crossover-front (184).jpg,crossover
dataset/train/sedan/sedan-front (1675).jpg,sedan
dataset/train/sedan/sedan-front (25).jpg,sedan
dataset/train/sedan/sedan-front (424).jpg,sedan
dataset/train/sedan/sedan-back (1945).jpg,sedan
dataset/train/sedan/sedan-front (1525).jpg,sedan
dataset/train/sedan/sedan-back (1757).jpg,sedan
dataset/train/hatchback/hatchback-back (418).jpg,hatchback
dataset/train/hatchback/hatchback-front (160).jpg,hatchback
dataset/train/pickup-truck/pickup-back (4).jpg,pickup-truck
dataset/train/van/van-front (217).jpg,van
dataset/train/sedan/sedan-front (1143).jpg,sedan
dataset/train/van/van-front (262).jpg,van
dataset/train/sedan/sedan-back (783).jpg,sedan
dataset/train/pickup-truck/pickup-front (175).jpg,pickup-truck
dataset/train/sedan/sedan-front (473).jpg,sedan
dataset/train/crossover/crossover-back (299).jpg,crossover
dataset/train/hatchback/hatchback-back (541).jpg,hatchback
dataset/train/sedan/sedan-front (1745).jpg,sedan
dataset/train/crossover/crossover-front (281).jpg,crossover
dataset/train/crossover/crossover-front (173).jpg,crossover
dataset/train/pickup-truck/pickup-front (103).jpg,pickup-truck
dataset/train/sedan/sedan-front (1621).jpg,sedan
dataset/train/crossover/crossover-front (111).jpg,crossover
dataset/train/sedan/sedan-front (1494).jpg,sedan
dataset/train/pickup-truck/pickup-front (200).jpg,pickup-truck
dataset/train/van/van-front (148).jpg,van
dataset/train/sedan/sedan-front (1877).jpg,sedan
dataset/train/sedan/sedan-back (2321).jpg,sedan
dataset/train/pickup-truck/pickup-back (178).jpg,pickup-truck
dataset/train/pickup-truck/pickup-back (131).jpg,pickup-truck
dataset/train/van/van-front (140).jpg,van
dataset/train/truck/truck-front (42).jpg,truck
dataset/train/pickup-truck/pickup-back (205).jpg,pickup-truck
dataset/train/bus/bus-front (55).jpg,bus
dataset/train/crossover/crossover-front (194).jpg,crossover
dataset/train/van/van-front (168).jpg,van
dataset/train/van/van-back (131).jpg,van
dataset/train/hatchback/hatchback-front (248).jpg,hatchback
dataset/train/crossover/crossover-back (272).jpg,crossover
dataset/train/sedan/sedan-back (2429).jpg,sedan
dataset/train/truck/truck-back (30).jpg,truck
dataset/train/hatchback/hatchback-back (409).jpg,hatchback
dataset/train/hatchback/hatchback-back (374).jpg,hatchback
dataset/train/truck/truck-front (189).jpg,truck
dataset/train/sedan/sedan-front (1335).jpg,sedan
dataset/train/truck/truck-front (47).jpg,truck
dataset/train/sedan/sedan-front (1345).jpg,sedan
dataset/train/hatchback/hatchback-front (184).jpg,hatchback
dataset/train/pickup-truck/pickup-back (227).jpg,pickup-truck
dataset/train/sedan/sedan-back (672).jpg,sedan
dataset/train/sedan/sedan-back (1948).jpg,sedan
dataset/train/sedan/sedan-back (2068).jpg,sedan
dataset/train/crossover/crossover-back (66).jpg,crossover
dataset/train/sedan/sedan-front (232).jpg,sedan
dataset/train/sedan/sedan-back (2287).jpg,sedan
dataset/train/pickup-truck/pickup-back (61).jpg,pickup-truck
dataset/train/crossover/crossover-back (198).jpg,crossover
dataset/train/pickup-truck/pickup-back (215).jpg,pickup-truck
dataset/train/crossover/crossover-front (307).jpg,crossover
dataset/train/pickup-truck/pickup-back (148).jpg,pickup-truck
dataset/train/sedan/sedan-back (1445).jpg,sedan
dataset/train/bus/bus-front (36).jpg,bus
dataset/train/van/van-front (193).jpg,van
dataset/train/hatchback/hatchback-front (173).jpg,hatchback
dataset/train/hatchback/hatchback-front (269).jpg,hatchback
dataset/train/sedan/sedan-back (1300).jpg,sedan
dataset/train/crossover/crossover-front (367).jpg,crossover
dataset/train/van/van-front (128).jpg,van
dataset/train/sedan/sedan-front (1411).jpg,sedan
dataset/train/van/van-front (214).jpg,van
dataset/train/sedan/sedan-front (1205).jpg,sedan
dataset/train/pickup-truck/pickup-front (195).jpg,pickup-truck
dataset/train/van/van-back (13).jpg,van
dataset/train/van/van-front (126).jpg,van
dataset/train/sedan/sedan-front (413).jpg,sedan
dataset/train/sedan/sedan-front (415).jpg,sedan
dataset/train/truck/truck-front (6).jpg,truck
dataset/train/truck/truck-front (167).jpg,truck
dataset/train/hatchback/hatchback-front (175).jpg,hatchback
dataset/train/crossover/crossover-back (151).jpg,crossover
dataset/train/pickup-truck/pickup-back (268).jpg,pickup-truck
dataset/train/sedan/sedan-front (1615).jpg,sedan
dataset/train/sedan/sedan-front (114).jpg,sedan
dataset/train/hatchback/hatchback-back (431).jpg,hatchback
dataset/train/pickup-truck/pickup-back (64).jpg,pickup-truck
dataset/train/hatchback/hatchback-back (50).jpg,hatchback
dataset/train/truck/truck-front (174).jpg,truck
dataset/train/sedan/sedan-front (485).jpg,sedan
dataset/train/sedan/sedan-back (2454).jpg,sedan
dataset/train/hatchback/hatchback-back (553).jpg,hatchback
dataset/train/pickup-truck/pickup-front (188).jpg,pickup-truck
dataset/train/sedan/sedan-front (1419).jpg,sedan
dataset/train/truck/truck-back (115).jpg,truck
dataset/train/crossover/crossover-back (368).jpg,crossover
dataset/train/truck/truck-front (110).jpg,truck
dataset/train/sedan/sedan-back (37).jpg,sedan
dataset/train/sedan/sedan-front (1503).jpg,sedan
dataset/train/van/van-back (28).jpg,van
dataset/train/sedan/sedan-front (1502).jpg,sedan
dataset/train/sedan/sedan-back (1372).jpg,sedan
dataset/train/hatchback/hatchback-front (188).jpg,hatchback
dataset/train/hatchback/hatchback-back (263).jpg,hatchback
dataset/train/crossover/crossover-back (211).jpg,crossover
dataset/train/sedan/sedan-front (1086).jpg,sedan
dataset/train/hatchback/hatchback-front (148).jpg,hatchback
dataset/train/motorcycle/1_BICYCLE_11-04-57-334.jpg,motorcycle
dataset/train/hatchback/hatchback-back (74).jpg,hatchback
dataset/train/pickup-truck/pickup-back (146).jpg,pickup-truck
dataset/train/pickup-truck/pickup-front (138).jpg,pickup-truck
dataset/train/truck/truck-back (12).jpg,truck
dataset/train/sedan/sedan-back (2813).jpg,sedan
dataset/train/crossover/crossover-back (360).jpg,crossover
dataset/train/sedan/sedan-front (172).jpg,sedan
dataset/train/sedan/sedan-back (1816).jpg,sedan
dataset/train/sedan/sedan-front (1165).jpg,sedan
dataset/train/pickup-truck/pickup-front (165).jpg,pickup-truck
dataset/train/sedan/sedan-front (26).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_16-36-58-909.jpg,motorcycle
dataset/train/motorcycle/1_BICYCLE_16-19-09-107.jpg,motorcycle
dataset/train/pickup-truck/pickup-front (241).jpg,pickup-truck
dataset/train/van/van-front (207).jpg,van
dataset/train/sedan/sedan-front (101).jpg,sedan
dataset/train/sedan/sedan-front (315).jpg,sedan
dataset/train/sedan/sedan-front (1516).jpg,sedan
dataset/train/bus/bus-front (10).jpg,bus
dataset/train/sedan/sedan-back (1801).jpg,sedan
dataset/train/van/van-back (195).jpg,van
dataset/train/hatchback/hatchback-front (176).jpg,hatchback
dataset/train/hatchback/hatchback-front (115).jpg,hatchback
dataset/train/hatchback/hatchback-back (523).jpg,hatchback
dataset/train/crossover/crossover-back (176).jpg,crossover
dataset/train/pickup-truck/pickup-front (164).jpg,pickup-truck
dataset/train/sedan/sedan-back (2479).jpg,sedan
dataset/train/sedan/sedan-back (1373).jpg,sedan
dataset/train/van/van-front (154).jpg,van
dataset/train/sedan/sedan-front (281).jpg,sedan
dataset/train/truck/truck-front (4).jpg,truck
dataset/train/sedan/sedan-back (1901).jpg,sedan
dataset/train/sedan/sedan-front (1790).jpg,sedan
dataset/train/crossover/crossover-back (249).jpg,crossover
dataset/train/pickup-truck/pickup-back (117).jpg,pickup-truck
dataset/train/sedan/sedan-back (2513).jpg,sedan
dataset/train/sedan/sedan-back (687).jpg,sedan
dataset/train/sedan/sedan-back (2150).jpg,sedan
dataset/train/truck/truck-back (77).jpg,truck
dataset/train/hatchback/hatchback-front (135).jpg,hatchback
dataset/train/truck/truck-front (101).jpg,truck
dataset/train/sedan/sedan-front (511).jpg,sedan
dataset/train/crossover/crossover-front (328).jpg,crossover
dataset/train/sedan/sedan-front (1673).jpg,sedan
dataset/train/pickup-truck/pickup-front (20).jpg,pickup-truck
dataset/train/sedan/sedan-front (1662).jpg,sedan
dataset/train/sedan/sedan-front (1358).jpg,sedan
dataset/train/sedan/sedan-front (126).jpg,sedan
dataset/train/van/van-back (177).jpg,van
dataset/train/pickup-truck/pickup-front (247).jpg,pickup-truck
dataset/train/truck/truck-back (54).jpg,truck
dataset/train/motorcycle/1_BICYCLE_15-50-27-706.jpg,motorcycle
dataset/train/truck/truck-back (51).jpg,truck
dataset/train/truck/truck-front (117).jpg,truck
dataset/train/van/van-front (172).jpg,van
dataset/train/hatchback/hatchback-back (410).jpg,hatchback
dataset/train/sedan/sedan-front (316).jpg,sedan
dataset/train/hatchback/hatchback-back (542).jpg,hatchback
dataset/train/sedan/sedan-back (2286).jpg,sedan
dataset/train/crossover/crossover-back (226).jpg,crossover
dataset/train/crossover/crossover-back (342).jpg,crossover
dataset/train/pickup-truck/pickup-back (241).jpg,pickup-truck
dataset/train/sedan/sedan-front (1660).jpg,sedan
dataset/train/sedan/sedan-back (2265).jpg,sedan
dataset/train/sedan/sedan-back (2356).jpg,sedan
dataset/train/crossover/crossover-back (259).jpg,crossover
dataset/train/sedan/sedan-front (109).jpg,sedan
dataset/train/truck/truck-front (166).jpg,truck
dataset/train/truck/truck-front (146).jpg,truck
dataset/train/sedan/sedan-front (349).jpg,sedan
dataset/train/sedan/sedan-front (319).jpg,sedan
dataset/train/crossover/crossover-back (309).jpg,crossover
dataset/train/sedan/sedan-front (1597).jpg,sedan
dataset/train/sedan/sedan-front (1843).jpg,sedan
dataset/train/bus/bus-front (58).jpg,bus
dataset/train/sedan/sedan-back (1841).jpg,sedan
dataset/train/sedan/sedan-back (2299).jpg,sedan
dataset/train/sedan/sedan-back (2466).jpg,sedan
dataset/train/hatchback/hatchback-back (507).jpg,hatchback
dataset/train/pickup-truck/pickup-back (56).jpg,pickup-truck
dataset/train/sedan/sedan-front (1288).jpg,sedan
dataset/train/van/van-back (189).jpg,van
dataset/train/crossover/crossover-front (220).jpg,crossover
dataset/train/van/van-front (239).jpg,van
dataset/train/sedan/sedan-back (1173).jpg,sedan
dataset/train/hatchback/hatchback-back (491).jpg,hatchback
dataset/train/crossover/crossover-front (377).jpg,crossover
dataset/train/crossover/crossover-front (304).jpg,crossover
dataset/train/sedan/sedan-front (1741).jpg,sedan
dataset/train/hatchback/hatchback-back (555).jpg,hatchback
dataset/train/crossover/crossover-front (158).jpg,crossover
dataset/train/hatchback/hatchback-front (247).jpg,hatchback
dataset/train/pickup-truck/pickup-back (160).jpg,pickup-truck
dataset/train/sedan/sedan-front (1909).jpg,sedan
dataset/train/pickup-truck/pickup-front (184).jpg,pickup-truck
dataset/train/truck/truck-back (110).jpg,truck
dataset/train/van/van-front (246).jpg,van
dataset/train/sedan/sedan-back (1777).jpg,sedan
dataset/train/pickup-truck/pickup-back (248).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (297).jpg,hatchback
dataset/train/hatchback/hatchback-front (255).jpg,hatchback
dataset/train/van/van-front (184).jpg,van
dataset/train/crossover/crossover-back (346).jpg,crossover
dataset/train/hatchback/hatchback-front (220).jpg,hatchback
dataset/train/pickup-truck/pickup-back (119).jpg,pickup-truck
dataset/train/sedan/sedan-front (1107).jpg,sedan
dataset/train/sedan/sedan-front (1470).jpg,sedan
dataset/train/crossover/crossover-front (256).jpg,crossover
dataset/train/hatchback/hatchback-back (531).jpg,hatchback
dataset/train/bus/bus-back (6).jpg,bus
dataset/train/sedan/sedan-front (1327).jpg,sedan
dataset/train/sedan/sedan-front (1098).jpg,sedan
dataset/train/sedan/sedan-back (2021).jpg,sedan
dataset/train/van/van-front (117).jpg,van
dataset/train/sedan/sedan-front (497).jpg,sedan
dataset/train/pickup-truck/pickup-front (181).jpg,pickup-truck
dataset/train/hatchback/hatchback-back (535).jpg,hatchback
dataset/train/crossover/crossover-front (32).jpg,crossover
dataset/train/sedan/sedan-front (196).jpg,sedan
dataset/train/sedan/sedan-front (1658).jpg,sedan
dataset/train/hatchback/hatchback-back (12).jpg,hatchback
dataset/train/pickup-truck/pickup-front (208).jpg,pickup-truck
dataset/train/sedan/sedan-back (2406).jpg,sedan
dataset/train/van/van-front (114).jpg,van
dataset/train/sedan/sedan-front (1633).jpg,sedan
dataset/train/van/van-front (277).jpg,van
dataset/train/pickup-truck/pickup-front (169).jpg,pickup-truck
dataset/train/sedan/sedan-front (247).jpg,sedan
dataset/train/sedan/sedan-front (1732).jpg,sedan
dataset/train/sedan/sedan-back (2272).jpg,sedan
dataset/train/truck/truck-front (151).jpg,truck
dataset/train/crossover/crossover-front (164).jpg,crossover
dataset/train/van/van-back (182).jpg,van
dataset/train/truck/truck-front (106).jpg,truck
dataset/train/hatchback/hatchback-back (496).jpg,hatchback
dataset/train/sedan/sedan-front (331).jpg,sedan
dataset/train/sedan/sedan-back (2263).jpg,sedan
dataset/train/sedan/sedan-back (1317).jpg,sedan
dataset/train/sedan/sedan-back (1132).jpg,sedan
dataset/train/sedan/sedan-front (1876).jpg,sedan
dataset/train/hatchback/hatchback-front (183).jpg,hatchback
dataset/train/sedan/sedan-front (1182).jpg,sedan
dataset/train/hatchback/hatchback-back (47).jpg,hatchback
dataset/train/hatchback/hatchback-back (506).jpg,hatchback
dataset/train/pickup-truck/pickup-front (197).jpg,pickup-truck
dataset/train/van/van-back (4).jpg,van
dataset/train/sedan/sedan-back (2717).jpg,sedan
dataset/train/sedan/sedan-front (2).jpg,sedan
dataset/train/sedan/sedan-front (280).jpg,sedan
dataset/train/sedan/sedan-front (1336).jpg,sedan
dataset/train/truck/truck-front (134).jpg,truck
dataset/train/van/van-back (36).jpg,van
dataset/train/sedan/sedan-front (1180).jpg,sedan
dataset/train/van/van-front (16).jpg,van
dataset/train/sedan/sedan-back (1269).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_12-01-36-191.jpg,motorcycle
dataset/train/pickup-truck/pickup-back (38).jpg,pickup-truck
dataset/train/van/van-back (158).jpg,van
dataset/train/crossover/crossover-back (287).jpg,crossover
dataset/train/sedan/sedan-front (1350).jpg,sedan
dataset/train/van/van-back (21).jpg,van
dataset/train/crossover/crossover-front (102).jpg,crossover
dataset/train/crossover/crossover-front (357).jpg,crossover
dataset/train/sedan/sedan-back (2209).jpg,sedan
dataset/train/sedan/sedan-back (2405).jpg,sedan
dataset/train/hatchback/hatchback-front (246).jpg,hatchback
dataset/train/sedan/sedan-back (2393).jpg,sedan
dataset/train/hatchback/hatchback-back (454).jpg,hatchback
dataset/train/sedan/sedan-back (1036).jpg,sedan
dataset/train/pickup-truck/pickup-back (16).jpg,pickup-truck
dataset/train/van/van-front (27).jpg,van
dataset/train/sedan/sedan-front (1373).jpg,sedan
dataset/train/sedan/sedan-back (2481).jpg,sedan
dataset/train/crossover/crossover-front (235).jpg,crossover
dataset/train/van/van-front (174).jpg,van
dataset/train/crossover/crossover-back (203).jpg,crossover
dataset/train/sedan/sedan-front (1549).jpg,sedan
dataset/train/sedan/sedan-front (1441).jpg,sedan
dataset/train/van/van-back (157).jpg,van
dataset/train/bus/bus-back (13).jpg,bus
dataset/train/crossover/crossover-front (39).jpg,crossover
dataset/train/sedan/sedan-front (43).jpg,sedan
dataset/train/crossover/crossover-back (106).jpg,crossover
dataset/train/sedan/sedan-front (446).jpg,sedan
dataset/train/van/van-back (143).jpg,van
dataset/train/crossover/crossover-back (261).jpg,crossover
dataset/train/crossover/crossover-front (345).jpg,crossover
dataset/train/crossover/crossover-front (38).jpg,crossover
dataset/train/van/van-front (205).jpg,van
dataset/train/pickup-truck/pickup-back (97).jpg,pickup-truck
dataset/train/truck/truck-front (46).jpg,truck
dataset/train/hatchback/hatchback-back (2).jpg,hatchback
dataset/train/sedan/sedan-front (1420).jpg,sedan
dataset/train/sedan/sedan-back (2251).jpg,sedan
dataset/train/pickup-truck/pickup-front (246).jpg,pickup-truck
dataset/train/sedan/sedan-front (1671).jpg,sedan
dataset/train/truck/truck-front (144).jpg,truck
dataset/train/hatchback/hatchback-back (191).jpg,hatchback
dataset/train/pickup-truck/pickup-back (230).jpg,pickup-truck
dataset/train/truck/truck-back (26).jpg,truck
dataset/train/sedan/sedan-front (1465).jpg,sedan
dataset/train/crossover/crossover-front (260).jpg,crossover
dataset/train/hatchback/hatchback-back (59).jpg,hatchback
dataset/train/sedan/sedan-front (1815).jpg,sedan
dataset/train/sedan/sedan-back (1204).jpg,sedan
dataset/train/van/van-front (136).jpg,van
dataset/train/sedan/sedan-front (439).jpg,sedan
dataset/train/crossover/crossover-back (364).jpg,crossover
dataset/train/crossover/crossover-back (73).jpg,crossover
dataset/train/sedan/sedan-front (1130).jpg,sedan
dataset/train/pickup-truck/pickup-back (3).jpg,pickup-truck
dataset/train/hatchback/hatchback-back (421).jpg,hatchback
dataset/train/crossover/crossover-front (105).jpg,crossover
dataset/train/truck/truck-front (34).jpg,truck
dataset/train/sedan/sedan-front (1541).jpg,sedan
dataset/train/pickup-truck/pickup-back (72).jpg,pickup-truck
dataset/train/van/van-back (62).jpg,van
dataset/train/sedan/sedan-front (181).jpg,sedan
dataset/train/van/van-front (150).jpg,van
dataset/train/van/van-front (145).jpg,van
dataset/train/van/van-back (105).jpg,van
dataset/train/van/van-back (178).jpg,van
dataset/train/hatchback/hatchback-back (469).jpg,hatchback
dataset/train/sedan/sedan-front (1468).jpg,sedan
dataset/train/van/van-front (162).jpg,van
dataset/train/sedan/sedan-front (303).jpg,sedan
dataset/train/pickup-truck/pickup-back (201).jpg,pickup-truck
dataset/train/sedan/sedan-front (1371).jpg,sedan
dataset/train/sedan/sedan-back (2090).jpg,sedan
dataset/train/sedan/sedan-front (151).jpg,sedan
dataset/train/van/van-front (146).jpg,van
dataset/train/sedan/sedan-front (1793).jpg,sedan
dataset/train/sedan/sedan-front (206).jpg,sedan
dataset/train/crossover/crossover-front (292).jpg,crossover
dataset/train/crossover/crossover-front (230).jpg,crossover
dataset/train/sedan/sedan-front (508).jpg,sedan
dataset/train/pickup-truck/pickup-back (71).jpg,pickup-truck
dataset/train/sedan/sedan-back (1053).jpg,sedan
dataset/train/sedan/sedan-front (498).jpg,sedan
dataset/train/bus/bus-back (10).jpg,bus
dataset/train/sedan/sedan-back (2320).jpg,sedan
dataset/train/truck/truck-back (127).jpg,truck
dataset/train/crossover/crossover-front (294).jpg,crossover
dataset/train/crossover/crossover-back (65).jpg,crossover
dataset/train/hatchback/hatchback-back (537).jpg,hatchback
dataset/train/hatchback/hatchback-back (478).jpg,hatchback
dataset/train/van/van-back (204).jpg,van
dataset/train/sedan/sedan-front (361).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_14-03-08-862.jpg,motorcycle
dataset/train/hatchback/hatchback-front (281).jpg,hatchback
dataset/train/van/van-back (22).jpg,van
dataset/train/sedan/sedan-back (1634).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_12-20-29-570.jpg,motorcycle
dataset/train/crossover/crossover-back (322).jpg,crossover
dataset/train/sedan/sedan-front (1746).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_14-03-51-427.jpg,motorcycle
dataset/train/sedan/sedan-front (1157).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_16-08-28-121.jpg,motorcycle
dataset/train/crossover/crossover-front (254).jpg,crossover
dataset/train/hatchback/hatchback-back (545).jpg,hatchback
dataset/train/sedan/sedan-back (1252).jpg,sedan
dataset/train/hatchback/hatchback-back (517).jpg,hatchback
dataset/train/sedan/sedan-front (1347).jpg,sedan
dataset/train/sedan/sedan-front (1719).jpg,sedan
dataset/train/sedan/sedan-back (2476).jpg,sedan
dataset/train/hatchback/hatchback-back (529).jpg,hatchback
dataset/train/pickup-truck/pickup-front (31).jpg,pickup-truck
dataset/train/crossover/crossover-front (222).jpg,crossover
dataset/train/crossover/crossover-front (375).jpg,crossover
dataset/train/sedan/sedan-back (2174).jpg,sedan
dataset/train/sedan/sedan-back (1877).jpg,sedan
dataset/train/sedan/sedan-front (1891).jpg,sedan
